,Unnamed: 0,category,subcategory,current_price,raw_price,discount,likes_count,variation_0_color,variation_1_color,two_colors
532,532,4,89,35.99,70.99,49,5,2,1,True
533,533,4,36,26.99,58.67,54,2,5,8,True
534,534,4,111,41.99,80.99,48,39,6,13,False
535,535,4,109,23.99,46.98,49,22,9,13,False
536,536,4,41,29.99,59.8,50,18,9,11,True
537,537,4,131,24.99,45.11,45,11,1,13,False
538,538,4,36,28.99,55.76,48,63,0,3,True
539,539,4,99,31.69,58.99,46,9,4,0,True
540,540,4,36,20.99,41.99,50,18,0,10,True
541,541,4,110,34.99,75.99,54,51,0,1,True
542,542,4,36,25.21,56.02,55,48,4,8,True
543,543,4,36,20.99,43.1,51,58,0,7,True
544,544,4,148,85.88,155.99,45,199,0,13,False
545,545,4,89,46.46,88.76,48,350,3,0,True
546,546,4,106,22.99,43.99,48,52,8,4,True
547,547,4,155,27.99,51.99,46,91,4,13,False
548,548,4,9,41.99,80.99,48,119,4,1,True
549,549,4,36,19.99,59.99,67,293,4,7,True
550,550,4,109,26.99,59.97,55,24,4,11,True
551,551,4,79,23.69,44.99,47,67,3,13,False
552,552,4,155,15.99,28.99,45,26,1,13,False
553,553,4,109,26.99,56.22,52,24,2,13,False
554,554,4,99,40.99,79.65,49,31,3,1,True
555,555,4,9,30.66,60.0,49,49,8,13,False
556,556,4,106,29.99,59.99,50,2,0,1,True
557,557,4,9,29.99,58.98,49,2,4,10,True
558,558,4,153,23.99,47.98,50,2,7,4,True
559,559,4,153,17.99,34.99,49,55,1,11,True
560,560,4,109,28.99,56.99,49,3,1,2,True
561,561,4,48,9.99,17.98,44,2,11,13,False
562,562,4,109,29.99,58.98,49,3,9,11,True
563,563,4,89,33.73,61.99,46,331,2,13,False
564,564,4,21,9.99,23.99,58,5,1,7,True
565,565,4,128,29.69,57.53,48,35,0,2,True
566,566,4,89,28.99,56.99,49,2,1,13,False
567,567,4,109,36.99,78.34,53,41,10,1,True
568,568,4,84,40.69,79.23,49,99,7,13,False
569,569,4,84,23.69,46.89,50,71,10,13,False
570,570,4,99,44.99,87.99,49,70,2,10,True
571,571,4,9,28.99,38.99,26,94,0,10,True
572,572,4,109,34.75,66.99,48,164,6,4,True
573,573,4,7,12.99,25.69,49,26,7,13,False
574,574,4,36,21.99,52.06,58,11,6,13,False
575,575,4,36,22.99,52.06,56,9,1,9,True
576,576,4,169,51.99,103.99,50,184,0,7,True
577,577,4,153,24.99,50.99,51,58,8,1,True
578,578,4,53,21.46,41.99,49,46,9,4,True
579,579,4,106,27.99,55.99,50,0,10,9,True
580,580,4,48,6.99,19.99,65,2,0,13,False
581,581,4,153,22.99,44.99,49,1,4,10,True
582,582,4,50,35.99,70.99,49,6,1,13,False
583,583,4,109,19.99,42.53,53,27,0,10,True
584,584,4,40,28.99,52.34,45,3,0,1,True
585,585,4,153,22.99,44.98,49,35,0,9,True
586,586,4,109,32.32,63.32,49,56,3,9,True
587,587,4,7,11.1,22.81,51,48,11,13,False
588,588,4,106,37.99,75.99,50,5,9,7,True
589,589,4,131,24.99,44.81,44,0,2,3,True
590,590,4,89,25.99,51.99,50,6,0,2,True
591,591,4,36,21.99,49.49,56,110,9,13,False
592,592,4,41,26.99,53.98,50,26,10,9,True
593,593,4,109,22.99,47.89,52,11,0,10,True
594,594,4,36,24.2,53.78,55,184,0,9,True
595,595,4,106,22.48,42.99,48,101,8,1,True
596,596,4,59,27.49,53.75,49,95,8,13,False
597,597,4,106,37.99,68.99,45,227,0,13,False
598,598,4,169,50.99,101.99,50,114,2,3,True
599,599,4,153,16.99,30.99,45,279,0,7,True
600,600,4,128,9.99,31.11,68,289,1,0,True
601,601,4,169,57.25,107.99,47,3736,9,2,True
602,602,4,40,25.99,57.75,55,34,1,9,True
603,603,4,99,32.99,67.21,51,22,2,7,True
604,604,4,36,21.99,43.99,50,61,10,1,True
605,605,4,109,27.99,54.98,49,5,8,1,True
606,606,4,50,48.99,96.99,50,1,1,13,False
607,607,4,109,28.22,58.79,52,4,9,1,True
608,608,4,25,57.25,107.99,47,168,4,1,True
609,609,4,61,28.99,56.99,49,769,9,7,True
610,610,4,36,22.99,54.32,58,4,4,8,True
611,611,4,36,23.99,49.97,52,42,9,11,True
612,612,4,50,49.99,98.98,50,29,1,13,False
613,613,4,89,26.99,49.85,46,8,0,10,True
614,614,4,59,24.43,48.51,50,91,0,5,True
615,615,4,41,36.8,67.99,46,166,0,1,True
616,616,4,109,32.71,63.99,49,23,4,1,True
617,617,4,50,58.99,117.99,50,29,1,13,False
618,618,4,153,21.99,42.99,49,40,3,9,True
619,619,4,89,21.19,42.39,50,84,4,6,True
620,620,4,155,15.99,28.99,45,36,9,11,True
621,621,4,153,19.99,37.99,47,1,9,13,False
622,622,4,36,19.99,44.44,55,275,2,4,True
623,623,4,36,34.99,67.8,48,51,9,0,True
624,624,4,36,17.99,31.99,44,8,3,11,True
625,625,4,106,25.99,44.99,42,65,1,11,True
626,626,4,109,32.99,79.32,58,436,4,1,True
627,627,4,36,21.99,45.09,51,39,0,2,True
628,628,4,67,38.99,71.99,46,322,1,1,True
629,629,4,9,26.99,53.99,50,9,0,10,True
630,630,4,109,29.99,58.98,49,3,8,1,True
631,631,4,41,31.99,69.99,54,2,1,11,True
632,632,4,9,23.99,53.98,56,3,4,1,True
633,633,4,41,25.99,51.98,50,12,11,13,False
634,634,4,9,22.99,45.99,50,6,3,2,True
635,635,4,106,35.55,84.32,58,39,1,6,True
636,636,4,11,47.99,93.99,49,8,6,11,True
637,637,4,109,23.99,44.38,46,3,10,6,True
638,638,4,61,30.99,55.99,45,341,9,13,False
639,639,4,59,20.01,39.04,49,82,7,5,True
640,640,4,109,35.99,70.98,49,137,10,8,True
641,641,4,153,18.99,45.99,59,852,4,1,True
642,642,4,106,27.87,52.4,47,918,3,0,True
643,643,4,9,26.99,52.98,49,246,9,0,True
644,644,4,9,26.57,51.99,49,496,0,11,True
645,645,4,169,33.99,64.99,48,5990,8,0,True
646,646,4,36,26.99,59.98,55,694,4,11,True
647,647,4,153,21.99,40.99,46,77,9,13,False
648,648,4,89,32.99,65.99,50,59,1,11,True
649,649,4,89,23.51,45.99,49,312,2,1,True
650,650,4,153,21.99,42.99,49,218,7,13,False
651,651,4,112,27.6,53.99,49,217,1,1,True
652,652,4,153,20.99,40.99,49,248,10,4,True
653,653,4,112,27.99,53.99,48,976,0,3,True
654,654,4,140,11.99,23.89,50,196,9,2,True
655,655,4,53,13.99,33.98,59,261,9,9,True
656,656,4,140,8.79,18.85,53,282,0,2,True
657,657,4,112,24.99,55.99,55,68,4,3,True
658,658,4,41,33.99,66.98,49,616,1,2,True
659,659,4,50,38.84,73.99,48,651,1,13,False
660,660,4,140,10.99,21.59,49,1510,7,2,True
661,661,4,41,24.53,47.99,49,283,0,1,True
662,662,4,153,20.99,42.99,51,320,4,3,True
663,663,4,140,12.95,26.92,52,297,2,13,False
664,664,4,109,26.99,52.99,49,1256,9,2,True
665,665,4,153,19.99,39.99,50,494,6,1,True
666,666,4,153,23.99,45.99,48,179,10,3,True
667,667,4,166,15.99,29.99,47,22,6,13,False
668,668,4,140,21.59,48.99,56,875,3,2,True
669,669,4,89,19.99,44.42,55,159,6,7,True
670,670,4,112,19.42,37.99,49,213,1,1,True
671,671,4,9,26.99,52.98,49,138,6,4,True
672,672,4,48,7.69,16.96,55,164,2,0,True
673,673,4,153,24.99,48.99,49,207,4,3,True
674,674,4,153,23.99,46.88,49,995,0,9,True
675,675,4,9,26.99,52.98,49,63,4,10,True
676,676,4,9,24.99,48.99,49,66,9,8,True
677,677,4,36,21.99,47.08,53,88,1,4,True
678,678,4,89,15.99,37.19,57,127,0,1,True
679,679,4,41,26.99,53.99,50,618,4,9,True
680,680,4,84,23.69,44.99,47,256,6,4,True
681,681,4,84,46.19,88.66,48,589,8,7,True
682,682,4,109,18.99,42.46,55,524,1,10,True
683,683,4,153,15.99,29.99,47,58,4,8,True
684,684,4,89,27.99,55.99,50,1162,1,2,True
685,685,4,106,27.99,55.99,50,376,8,1,True
686,686,4,89,25.99,47.83,46,3319,4,2,True
687,687,4,41,32.99,64.99,49,212,3,13,False
688,688,4,153,19.99,38.99,49,245,3,8,True
689,689,4,36,22.99,51.08,55,259,4,9,True
690,690,4,89,20.44,46.88,56,324,0,10,True
691,691,4,48,8.79,18.85,53,361,9,7,True
692,692,4,59,27.49,53.75,49,64,4,13,False
693,693,4,106,32.99,64.98,49,89,2,11,True
694,694,4,9,23.22,45.33,49,266,4,3,True
695,695,4,36,25.99,60.87,57,787,1,6,True
696,696,4,89,23.99,46.98,49,123,8,0,True
697,697,4,53,18.99,36.99,49,269,7,4,True
698,698,4,18,23.99,46.39,48,70,1,0,True
699,699,4,59,16.65,33.28,50,65,1,13,False
700,700,4,109,29.99,68.16,56,40,1,1,True
701,701,4,36,26.22,55.78,53,225,0,7,True
702,702,4,166,21.99,42.43,48,26,10,0,True
703,703,4,41,29.99,66.99,55,5,2,13,False
704,704,4,106,30.99,56.66,45,7,1,1,True
705,705,4,36,27.99,50.4,45,7,9,1,True
706,706,4,36,21.99,40.01,45,2,9,7,True
707,707,4,36,23.99,43.32,45,2,4,9,True
708,708,4,169,27.99,62.99,56,28,3,2,True
709,709,4,36,20.99,46.99,55,35,0,10,True
710,710,4,36,25.99,58.77,56,33,0,10,True
711,711,4,36,22.22,49.37,55,7,0,10,True
712,712,4,109,21.99,51.13,57,34,8,1,True
713,713,4,36,28.99,52.87,45,9,9,0,True
714,714,4,61,31.31,61.86,49,63,0,1,True
715,715,4,48,10.99,22.62,51,43,11,13,False
716,716,4,89,49.07,94.99,48,85,10,3,True
717,717,4,36,23.99,51.42,53,98,4,9,True
718,718,4,36,28.99,64.68,55,218,10,9,True
719,719,4,59,11.1,22.81,51,69,1,7,True
720,720,4,128,36.29,71.68,49,57,0,13,False
721,721,4,110,34.75,61.99,44,209,9,0,True
722,722,4,99,39.99,71.99,45,460,2,7,True
723,723,4,59,16.99,45.86,63,22,1,13,False
724,724,4,36,28.99,55.76,48,107,2,8,True
725,725,4,153,29.99,57.99,48,170,3,2,True
726,726,4,112,61.99,123.99,50,101,6,0,True
727,727,4,9,53.16,104.01,49,183,1,3,True
728,728,4,153,25.55,49.99,49,89,4,3,True
729,729,4,99,62.99,115.99,46,327,2,1,True
730,730,4,89,14.99,33.3,55,32,3,13,False
731,731,4,153,21.99,42.99,49,45,0,1,True
732,732,4,153,17.99,38.99,54,43,0,1,True
733,733,4,153,21.99,42.99,49,61,1,9,True
734,734,4,106,19.99,39.98,50,17,4,9,True
735,735,4,9,31.69,62.0,49,26,10,7,True
736,736,4,9,18.99,39.99,53,23,8,11,True
737,737,4,153,22.99,45.99,50,44,9,4,True
738,738,4,40,27.99,60.84,54,22,0,1,True
739,739,4,84,25.99,49.69,48,35,11,13,False
740,740,4,106,29.99,55.99,46,38,2,3,True
741,741,4,48,9.99,17.98,44,3,9,13,False
742,742,4,7,19.99,39.99,50,1,11,13,False
743,743,4,109,26.99,52.98,49,0,0,9,True
744,744,4,109,29.99,58.98,49,2,1,6,True
745,745,4,36,16.99,35.39,52,12,7,7,True
746,746,4,36,21.99,39.63,45,9,3,11,True
747,747,4,9,19.99,49.98,60,2,9,13,False
748,748,4,9,49.07,96.0,49,268,0,13,False
749,749,4,153,29.99,58.99,49,7,3,11,True
750,750,4,106,24.99,45.41,45,4,0,13,False
751,751,4,89,23.99,39.64,40,96,0,1,True
752,752,4,106,26.99,52.98,49,0,0,1,True
753,753,4,89,23.05,46.1,50,1077,2,0,True
754,754,4,36,24.2,58.89,59,547,1,9,True
755,755,4,41,51.99,103.99,50,103,10,8,True
756,756,4,9,28.99,54.99,47,33,4,7,True
757,757,4,153,22.99,44.98,49,44,4,8,True
758,758,4,36,21.99,39.62,45,2,3,10,True
759,759,4,169,37.37,73.85,49,48,0,1,True
760,760,4,41,39.99,79.99,50,1,0,2,True
761,761,4,109,21.99,43.99,50,49,10,9,True
762,762,4,48,8.79,18.85,53,47,0,9,True
763,763,4,48,18.69,36.77,49,18,2,13,False
764,764,4,62,30.99,66.58,54,174,1,1,True
765,765,4,110,32.99,64.99,49,2,1,13,False
766,766,4,109,23.99,46.99,49,1,4,1,True
767,767,4,9,27.99,54.98,49,1,2,13,False
768,768,4,153,24.99,48.98,49,1,9,1,True
769,769,4,36,19.99,43.45,54,16,6,13,False
770,770,4,153,19.99,38.99,49,5,1,8,True
771,771,4,109,29.64,55.99,47,200,10,1,True
772,772,4,112,28.99,69.15,58,129,10,9,True
773,773,4,109,36.14,70.69,49,29,0,13,False
774,774,4,7,14.29,29.23,51,42,10,1,True
775,775,4,7,11.1,22.81,51,132,6,0,True
776,776,4,84,29.99,49.99,40,29,11,13,False
777,777,4,109,18.99,37.98,50,12,1,13,False
778,778,4,109,23.99,44.02,46,2,1,13,False
779,779,4,84,23.69,42.69,45,42,4,2,True
780,780,4,106,28.99,62.45,54,841,3,0,True
781,781,4,9,25.99,51.99,50,7,0,3,True
782,782,4,112,27.99,59.35,53,52,1,2,True
783,783,4,99,31.99,57.84,45,149,11,13,False
784,784,4,106,24.99,55.53,55,26,6,3,True
785,785,4,106,24.99,54.32,54,28,0,1,True
786,786,4,41,52.99,105.99,50,67,1,13,False
787,787,4,59,20.19,79.38,75,37,1,13,False
788,788,4,106,35.99,77.45,54,1515,6,11,True
789,789,4,48,7.69,16.96,55,294,6,8,True
790,790,4,25,58.99,115.99,49,20,9,9,True
791,791,4,36,23.99,44.02,46,3,9,13,False
792,792,4,109,33.99,73.89,54,2,2,13,False
793,793,4,36,29.99,53.66,44,6,8,1,True
794,794,4,41,26.99,53.99,50,11,8,2,True
795,795,4,106,21.99,38.19,42,14,6,3,True
796,796,4,41,31.99,63.98,50,12,8,4,True
797,797,4,48,10.99,22.62,51,47,11,13,False
798,798,4,89,34.99,69.99,50,3,2,9,True
799,799,4,36,27.99,59.35,53,66,6,11,True
800,800,4,153,25.99,49.99,48,92,4,7,True
801,801,4,89,29.99,66.2,55,282,0,2,True
802,802,4,140,5.49,12.25,55,187,0,2,True
803,803,4,153,18.39,35.99,49,446,0,3,True
804,804,4,9,25.99,52.99,51,106,4,3,True
805,805,4,59,19.99,39.0,49,33,6,13,False
806,806,4,99,27.26,53.51,49,46,2,7,True
807,807,4,99,37.99,73.99,49,12,9,2,True
808,808,4,50,39.99,81.99,51,116,2,13,False
809,809,4,67,37.99,72.99,48,166,6,1,True
810,810,4,65,40.99,75.99,46,193,0,7,True
811,811,4,106,28.99,59.11,51,420,0,1,True
812,812,4,9,22.99,64.99,65,1629,0,10,True
813,813,4,111,20.44,35.99,43,325,0,13,False
814,814,4,106,31.99,63.73,50,53,10,4,True
815,815,4,112,28.99,64.42,55,28,0,1,True
816,816,4,48,10.99,22.62,51,40,11,13,False
817,817,4,9,27.6,53.99,49,73,0,9,True
818,818,4,36,24.99,44.71,44,4,8,13,False
819,819,4,109,29.99,58.98,49,2,5,9,True
820,820,4,36,13.99,30.41,54,2,8,4,True
821,821,4,109,31.99,66.64,52,15,6,1,True
822,822,4,7,12.99,23.69,45,11,4,13,False
823,823,4,84,23.69,45.38,48,2,9,13,False
824,824,4,109,39.87,74.99,47,112,1,13,False
825,825,4,109,29.99,69.99,57,356,1,4,True
826,826,4,36,15.99,28.65,44,11,0,3,True
827,827,4,36,27.99,53.75,48,23,0,3,True
828,828,4,61,23.99,53.98,56,5,10,13,False
829,829,4,109,21.99,45.81,52,17,0,10,True
830,830,4,109,25.99,46.48,44,2,9,0,True
831,831,4,9,33.99,70.99,52,10,4,13,False
832,832,4,169,97.99,195.99,50,98,2,13,False
833,833,4,84,32.99,46.89,30,50,10,13,False
834,834,4,106,26.99,58.67,54,28,0,11,True
835,835,4,9,30.66,60.0,49,38,8,1,True
836,836,4,112,39.99,88.64,55,349,2,13,False
837,837,4,153,20.44,38.98,48,24,8,10,True
838,838,4,166,20.89,40.55,49,27,8,0,True
839,839,4,36,22.99,49.97,54,14,0,10,True
840,840,4,153,32.99,64.99,49,10,8,11,True
841,841,4,9,35.99,70.99,49,7,4,11,True
842,842,4,9,31.99,69.99,54,7,0,10,True
843,843,4,48,9.99,20.91,52,38,8,0,True
844,844,4,99,41.99,81.66,49,252,1,1,True
845,845,4,106,36.8,66.99,45,433,10,1,True
846,846,4,36,23.99,49.97,52,9,0,7,True
847,847,4,169,49.99,95.55,48,642,7,11,True
848,848,4,36,19.99,42.21,53,281,9,13,False
849,849,4,36,20.99,46.41,55,53,0,2,True
850,850,4,67,29.99,59.98,50,9,0,1,True
851,851,4,9,21.99,49.98,56,3,4,1,True
852,852,4,109,26.99,49.47,45,4,9,11,True
853,853,4,99,54.18,103.99,48,23,4,13,False
854,854,4,99,48.99,94.99,48,15,0,13,False
855,855,4,153,25.55,49.99,49,38,0,10,True
856,856,4,153,22.99,45.99,50,104,4,3,True
857,857,4,36,32.99,78.54,58,6,8,4,True
858,858,4,53,21.99,42.98,49,24,7,0,True
859,859,4,155,15.99,28.99,45,25,4,13,False
860,860,4,109,27.99,57.11,51,71,0,9,True
861,861,4,48,9.99,42.99,77,29,11,13,False
862,862,4,48,10.99,22.62,51,47,11,13,False
863,863,4,109,38.99,73.99,47,72,6,4,True
864,864,4,112,26.22,51.4,49,685,6,0,True
865,865,4,99,23.99,48.99,51,252,9,7,True
866,866,4,99,62.99,139.25,55,197,7,1,True
867,867,4,169,71.99,144.99,50,327,9,0,True
868,868,4,48,10.99,22.62,51,63,3,13,False
869,869,4,65,36.14,69.57,48,291,1,9,True
870,870,4,65,34.99,62.99,45,523,2,3,True
871,871,4,106,54.18,101.99,47,674,9,1,True
872,872,4,99,36.99,68.99,46,347,9,7,True
873,873,4,106,24.99,53.17,53,13,0,2,True
874,874,4,9,23.99,46.99,49,54,9,1,True
875,875,4,9,25.55,49.99,49,61,4,13,False
876,876,4,48,6.99,11.98,42,1,7,2,True
877,877,4,36,25.99,56.5,54,3,10,9,True
878,878,4,9,22.99,51.98,56,4,5,13,False
879,879,4,106,25.99,47.56,45,9,0,2,True
880,880,4,112,34.99,69.99,50,0,0,11,True
881,881,4,109,27.99,60.84,54,2,0,13,False
882,882,4,153,28.99,56.99,49,6,8,2,True
883,883,4,84,21.99,41.98,48,7,6,13,False
884,884,4,109,20.99,38.0,45,3,9,11,True
885,885,4,36,23.99,42.97,44,9,9,1,True
886,886,4,7,12.99,23.98,46,3,1,13,False
887,887,4,9,21.99,49.98,56,8,4,11,True
888,888,4,9,24.99,49.98,50,3,1,1,True
889,889,4,109,27.99,54.98,49,0,1,11,True
890,890,4,128,17.59,34.89,50,13,0,2,True
891,891,4,106,34.99,75.46,54,144,5,2,True
892,892,4,36,39.99,87.56,54,33,10,9,True
893,893,4,36,16.99,39.99,58,31,0,10,True
894,894,4,36,23.99,49.13,51,34,0,10,True
895,895,4,62,22.99,64.99,65,472,2,1,True
896,896,4,109,22.99,51.08,55,33,0,10,True
897,897,4,41,26.99,53.99,50,6,0,2,True
898,898,4,109,28.99,57.99,50,36,0,9,True
899,899,4,40,28.99,65.88,56,34,0,10,True
900,900,4,153,27.99,53.99,48,38,0,7,True
901,901,4,106,28.99,57.99,50,0,0,10,True
902,902,4,106,32.99,64.98,49,1,8,4,True
903,903,4,109,28.99,56.98,49,4,10,1,True
904,904,4,109,27.99,62.71,55,54,10,7,True
905,905,4,36,26.99,59.98,55,83,2,7,True
906,906,4,36,16.99,32.99,49,80,4,13,False
907,907,4,84,25.99,49.99,48,65,6,13,False
908,908,4,65,33.04,63.51,48,133,1,9,True
909,909,4,112,43.99,86.99,49,31,8,1,True
910,910,4,7,15.39,31.11,51,54,1,11,True
911,911,4,36,28.99,63.02,54,34,0,10,True
912,912,4,7,10.99,22.62,51,31,11,13,False
913,913,4,48,13.19,27.34,52,31,0,13,False
914,914,4,109,24.99,46.31,46,1,9,13,False
915,915,4,89,31.99,74.31,57,66,1,2,True
916,916,4,153,21.46,41.99,49,55,9,4,True
917,917,4,153,16.99,32.99,49,36,0,9,True
918,918,4,53,23.99,44.99,47,24,9,11,True
919,919,4,36,17.99,37.47,52,20,3,11,True
920,920,4,36,17.99,37.47,52,15,3,11,True
921,921,4,109,30.99,59.78,48,26,9,6,True
922,922,4,169,51.99,102.88,50,42,8,2,True
923,923,4,50,45.99,89.99,49,34,1,13,False
924,924,4,9,33.01,64.58,49,85,9,13,False
925,925,4,128,21.99,42.43,48,100,0,2,True
926,926,4,9,30.99,59.99,48,103,1,7,True
927,927,4,169,23.99,46.99,49,41,6,2,True
928,928,4,99,26.57,51.99,49,78,0,2,True
929,929,4,9,23.71,46.39,49,167,2,13,False
930,930,4,9,36.8,72.0,49,102,8,3,True
931,931,4,169,186.99,404.81,54,85,1,0,True
932,932,4,169,53.99,103.99,48,132,8,13,False
933,933,4,169,43.02,86.03,50,2322,6,13,False
934,934,4,109,69.52,126.99,45,208,11,13,False
935,935,4,153,21.99,42.99,49,34,0,1,True
936,936,4,48,10.99,22.62,51,37,11,13,False
937,937,4,89,23.99,54.25,56,50,0,1,True
938,938,4,48,9.99,17.98,44,1,1,13,False
939,939,4,109,24.99,48.99,49,3,10,9,True
940,940,4,106,29.99,59.99,50,2,0,10,True
941,941,4,9,22.99,42.99,47,1,7,13,False
942,942,4,109,30.99,60.99,49,2,3,0,True
943,943,4,112,60.99,120.99,50,2,1,13,False
944,944,4,106,34.99,76.06,54,2,3,10,True
945,945,4,106,43.99,86.98,49,11,6,1,True
946,946,4,89,29.99,67.23,55,151,1,2,True
947,947,4,169,48.99,94.65,48,132,2,8,True
948,948,4,36,20.99,46.41,55,300,2,1,True
949,949,4,109,23.99,47.98,50,20,2,13,False
950,950,4,109,33.99,73.99,54,191,10,9,True
951,951,4,109,43.99,96.58,55,622,5,4,True
952,952,4,9,30.66,56.98,46,10,5,4,True
953,953,4,7,15.99,28.99,45,21,0,13,False
954,954,4,153,26.99,52.99,49,2,4,13,False
955,955,4,106,71.99,131.99,46,118,9,7,True
956,956,4,9,23.99,39.99,40,91,0,1,True
957,957,4,36,37.99,82.51,54,26,8,1,True
958,958,4,153,30.99,60.99,49,4,10,7,True
959,959,4,106,25.99,58.31,55,6,10,1,True
960,960,4,36,24.99,45.29,45,4,9,6,True
961,961,4,36,18.99,44.7,58,38,9,13,False
962,962,4,36,24.99,55.53,55,24,0,10,True
963,963,4,9,41.91,82.0,49,612,1,13,False
964,964,4,106,31.99,69.99,54,2,9,1,True
965,965,4,169,50.99,97.99,48,195,6,0,True
966,966,4,40,29.99,68.15,56,119,5,1,True
967,967,4,153,15.33,29.99,49,117,11,13,False
968,968,4,7,12.99,23.69,45,29,11,13,False
969,969,4,89,43.96,82.99,47,406,6,13,False
970,970,4,62,29.99,64.61,54,31,0,9,True
971,971,4,128,25.29,49.98,49,28,0,2,True
972,972,4,36,28.99,60.39,52,80,5,1,True
973,973,4,7,12.99,23.98,46,1,1,13,False
974,974,4,41,30.66,56.99,46,282,0,1,True
975,975,4,166,21.99,42.43,48,33,11,13,False
976,976,4,153,17.99,35.98,50,28,2,10,True
977,977,4,47,16.65,33.28,50,73,0,5,True
978,978,4,89,24.99,49.98,50,13,9,2,True
979,979,4,53,14.99,30.99,52,3,9,13,False
980,980,4,109,37.99,75.99,50,7,0,9,True
981,981,4,153,27.99,54.99,49,6,0,2,True
982,982,4,109,38.99,70.55,45,0,4,1,True
983,983,4,153,39.99,42.99,7,9,9,13,False
984,984,4,111,27.6,51.99,47,32,8,13,False
985,985,4,109,22.99,51.99,56,26,2,13,False
986,986,4,36,31.99,79.63,60,25,4,1,True
987,987,4,40,33.99,64.36,47,17,0,13,False
988,988,4,50,46.99,90.99,48,8,1,2,True
989,989,4,153,17.99,34.99,49,26,0,4,True
990,990,4,36,34.99,75.46,54,27,1,1,True
991,991,4,61,31.99,59.99,47,115,6,8,True
992,992,4,148,18.39,31.99,43,383,3,0,True
993,993,4,9,26.99,51.99,48,61,9,11,True
994,994,4,153,20.99,37.99,45,73,9,13,False
995,995,4,106,24.53,46.99,48,56,2,9,True
996,996,4,9,31.99,63.99,50,38,10,13,False
997,997,4,36,18.99,35.99,47,132,10,7,True
998,998,4,89,43.99,95.99,54,268,1,13,False
999,999,4,40,30.99,66.58,54,72,0,1,True
1000,1000,4,109,33.99,77.86,56,665,8,0,True
1001,1001,4,36,17.99,40.86,56,26,0,10,True
1002,1002,4,36,20.99,48.81,57,39,0,10,True
1003,1003,4,153,17.99,34.99,49,50,0,1,True
1004,1004,4,36,24.99,49.98,50,16,2,0,True
1005,1005,4,153,20.44,39.99,49,55,0,13,False
1006,1006,4,9,21.99,44.99,51,41,5,11,True
1007,1007,4,48,10.99,22.62,51,43,11,13,False
1008,1008,4,48,10.99,22.62,51,36,1,13,False
1009,1009,4,109,25.99,51.98,50,68,3,2,True
1010,1010,4,7,12.99,23.98,46,4,6,10,True
1011,1011,4,89,34.99,69.99,50,2,0,2,True
1012,1012,4,41,32.99,65.99,50,3,8,0,True
1013,1013,4,53,19.99,38.99,49,2,1,9,True
1014,1014,4,41,28.99,57.98,50,18,8,13,False
1015,1015,4,106,27.99,66.64,58,34,0,1,True
1016,1016,4,169,36.99,80.99,54,182,0,13,False
1017,1017,4,61,32.32,66.53,51,378,6,11,True
1018,1018,4,36,20.99,45.31,54,305,3,11,True
1019,1019,4,36,19.99,44.42,55,32,9,1,True
1020,1020,4,48,10.99,22.62,51,50,11,13,False
1021,1021,4,50,58.99,118.99,50,15,1,13,False
1022,1022,4,153,24.99,48.99,49,3,1,4,True
1023,1023,4,109,32.71,58.99,45,127,11,13,False
1024,1024,4,169,60.99,134.99,55,8,3,13,False
1025,1025,4,153,13.99,27.98,50,39,11,13,False
1026,1026,4,109,33.99,74.57,54,81,4,6,True
1027,1027,4,9,22.99,42.99,47,43,10,1,True
1028,1028,4,153,22.99,47.99,52,50,2,1,True
1029,1029,4,153,18.99,34.99,46,18,9,13,False
1030,1030,4,112,40.99,89.99,55,40,3,9,True
1031,1031,4,106,25.99,56.5,54,28,2,1,True
1032,1032,4,106,26.99,58.67,54,30,9,1,True
1033,1033,4,89,27.99,55.99,50,24,0,1,True
1034,1034,4,84,25.99,49.98,48,2,2,13,False
1035,1035,4,9,25.99,50.98,49,19,10,1,True
1036,1036,4,69,21.99,39.73,45,2,6,13,False
1037,1037,4,21,9.99,21.99,55,2,5,1,True
1038,1038,4,9,29.99,57.99,48,30,4,9,True
1039,1039,4,7,12.99,23.89,46,7,10,13,False
1040,1040,4,36,23.99,52.56,54,208,10,1,True
1041,1041,4,109,36.99,75.08,51,106,1,13,False
1042,1042,4,36,23.99,50.28,52,70,9,1,True
1043,1043,4,89,51.99,103.99,50,277,2,1,True
1044,1044,4,128,15.39,31.11,51,139,0,2,True
1045,1045,4,106,31.99,58.99,46,183,6,4,True
1046,1046,4,5,36.8,64.99,43,345,3,13,False
1047,1047,4,84,13.99,25.89,46,25,9,13,False
1048,1048,4,155,15.99,28.99,45,13,8,11,True
1049,1049,4,166,15.99,28.99,45,14,6,4,True
1050,1050,4,36,21.99,43.99,50,177,9,11,True
1051,1051,4,40,30.99,66.84,54,28,2,3,True
1052,1052,4,106,24.99,55.53,55,19,6,4,True
1053,1053,4,7,14.43,29.47,51,117,10,7,True
1054,1054,4,36,21.99,49.87,56,25,9,1,True
1055,1055,4,9,28.99,57.99,50,12,2,1,True
1056,1056,4,53,24.99,46.99,47,1,9,2,True
1057,1057,4,7,14.29,29.23,51,54,5,13,False
1058,1058,4,89,23.99,52.15,54,21,0,10,True
1059,1059,4,36,21.99,49.49,56,77,8,0,True
1060,1060,4,128,29.69,57.53,48,38,0,2,True
1061,1061,4,89,26.99,51.91,48,121,0,3,True
1062,1062,4,148,30.99,58.99,48,22,8,13,False
